epoch,lr,loss,iou,val_loss,val_iou,val_dice
50,0.0001,0.34529803229159994,0.7545906719062317,0.37586197426648643,0.6916929299171432,0.8148790622228202
51,0.0001,0.3301782297794936,0.7566981923346516,0.3523895740509033,0.736663314426923,0.8460970675266208
52,0.0001,0.32132310017210536,0.7550331971594408,0.37673395532902665,0.6992224078515127,0.8182228841794331
53,0.0001,0.33564106240624286,0.7472099552941767,0.3818259227082012,0.6514635814410376,0.7856403074749768
54,0.0001,0.3107648301319998,0.7722782632151985,0.37252214139069967,0.687591968717866,0.8103853457903534
55,0.0001,0.3123644231284251,0.7545288552870849,0.36429031702076514,0.6631225004184954,0.793802866687281
56,0.0001,0.31474799210907983,0.7559393312200635,0.38273020827673315,0.6739736602944209,0.8010783886092712
57,0.0001,0.2974402723742313,0.7609010525159716,0.33026885816721413,0.7197265895523943,0.8323850095559227
58,0.0001,0.2885608370186853,0.76845808112359,0.364469218787139,0.6715418035355676,0.802303087078729
59,0.0001,0.2918672578745201,0.7561585289812061,0.3097640452830772,0.7423035784603093,0.849274219690141
60,0.0001,0.27029978349560596,0.7849706849571794,0.3371017747293643,0.7069077114955341,0.8252757691377587
61,0.0001,0.26289249126051295,0.7837995970486131,0.4120884838143015,0.6495212183663761,0.7821988873437109
62,0.0001,0.2618483786211639,0.7807555192727496,0.36020595756003526,0.6699186386550612,0.7998559366396303
63,0.0001,0.26386954183461236,0.7830056974114442,0.3070663947884629,0.7175693332825407,0.8323245573475685
64,0.0001,0.2493251170046994,0.7936255041251405,0.2720475723830665,0.7685297575724648,0.8666481050691819
65,0.0001,0.24335734326331343,0.7986299923371294,0.34688133800902016,0.6786359445543461,0.805227074566613
66,0.0001,0.23850197625941919,0.800304972898521,0.5086377994800971,0.5520323307479538,0.7009448119043746
67,0.0001,0.23867457518812085,0.7905482563517158,0.2969140679371066,0.7371708299645708,0.8458344915320879
68,0.0001,0.24623547958545997,0.7868856587133156,0.39294372571677694,0.6540928140864406,0.7842980707301251
69,0.0001,0.2419662275275246,0.7851207629516754,0.2799211750185587,0.7516840817538898,0.8568103694444356
70,0.0001,0.2415782083741954,0.7878901461533816,0.32743096981591324,0.7044241307620607,0.8250617104875494
71,0.0001,0.23913917458448253,0.7820763587690771,0.32501299182573956,0.6855496891633888,0.8097889181701076
72,0.0001,0.22496934174025646,0.7985122809318428,0.27929499818057546,0.7295541547583048,0.8409068059080259
73,0.0001,0.20399313981904357,0.8343542025671824,0.2817101536727533,0.74659013989751,0.8518031366334591
74,0.0001,0.20420824528717604,0.8039516810531459,0.2846754439235703,0.7318731908399643,0.8425781699541686
75,0.0001,0.20080525855549047,0.8252721371440149,0.23363390746639995,0.8000400655440814,0.8870474830998097
76,0.0001,0.20958877855637034,0.7970021965763879,0.2925883833228088,0.7254449717064185,0.8378621675169454
77,0.0001,0.19235639530615728,0.8324602792993469,0.26402312565625197,0.7623623727733284,0.8614410212892698
78,0.0001,0.19242485917982508,0.8315077395745543,0.2930740797665061,0.7136367765745945,0.8311130055071325
79,0.0001,0.1954204997078317,0.8165550576170164,0.2717837570159416,0.7349578591297705,0.8437677299944865
80,0.0001,0.21527019485098417,0.7859272152372254,0.281779548743876,0.7391260418492452,0.8475480236530242
81,0.0001,0.20121582682992592,0.8163862911870885,0.2606931670409877,0.7517692320092875,0.8547958674042077
82,0.0001,0.19252760158699067,0.8185143391772446,0.2913232736471223,0.709007391225552,0.827034066064056
83,0.0001,0.19428997059337427,0.8077616518178138,0.2915034613958219,0.7141223446959083,0.8306944223549626
84,0.0001,0.2036394590481383,0.7989128091448118,0.22298094945225289,0.7786588662553402,0.8732556054867012
85,0.0001,0.19649674792270191,0.8059884523917943,0.23122023530607302,0.7842207657544747,0.8768219265309027
86,0.0001,0.1825262214072415,0.8199857819222398,0.24248748254485247,0.7682699460818055,0.8673718985833088
87,0.0001,0.17768681110417256,0.8321655912766835,0.23905763308691785,0.7750690815772904,0.8709809036516962
88,0.0001,0.16309914603585102,0.8469776526391997,0.22007399385537557,0.7701009275468287,0.8684266311679834
89,0.0001,0.16247044821254542,0.8456012113990479,0.2527940077025716,0.7404551076460398,0.8485149161641494
90,0.0001,0.16664292602265468,0.8453332802574303,0.23210539917151132,0.7673577336167162,0.8668729148479345
91,0.0001,0.1597153336786833,0.8474245291870347,0.2557819166440305,0.7469001773620304,0.8537302773412199
92,0.0001,0.16835814006015903,0.8296648385068643,0.29724397698069005,0.7200850994934317,0.8361113655451288
93,0.0001,0.15640513684417381,0.8473893059601073,0.2364547841432618,0.7647389238317348,0.8635539718522884
94,0.0001,0.14573168986644902,0.8597580867590647,0.2621834309605079,0.7580536524320072,0.8609991922839308
95,0.0001,0.15036595124201696,0.8475974895710247,0.20166305398068776,0.8013696927914666,0.8873149130830695
96,0.0001,0.1467469716902639,0.857742409449845,0.21972305527547512,0.7786629148876313,0.8732159578460499
97,0.0001,0.14413676704051065,0.8533302156473415,0.22343285175842967,0.7658300905563235,0.8648223743681469
98,0.0001,0.16652353914057622,0.8235472555899024,0.345601044776963,0.6727374406099494,0.8026691945628602
99,0.0001,0.163407955257619,0.8353823622307858,0.21704595705600288,0.779697755837662,0.8734707503273391
100,0.0001,0.14094779127445378,0.8595947965188333,0.19117471321326931,0.7994534053943021,0.8873963810251557
101,0.0001,0.1390596007714506,0.8606145229890318,0.21634591195156905,0.7932916797710187,0.8825816554479109
102,0.0001,0.14390769344372828,0.8529958480769124,0.20021592977085734,0.7915717376026525,0.8820074417640966
103,0.0001,0.14266793625276597,0.852478916575272,0.27429519920814327,0.7463581125010746,0.8501554037972877
104,0.0001,0.14397346032936065,0.8450005196739665,0.3936429488949659,0.6605782639880278,0.7897026076954897
105,0.0001,0.14152176494969695,0.8565718305228409,0.2255175478332411,0.7711168289650099,0.8683070568571902
106,0.0001,0.14631992309797007,0.8432365246164346,0.308203663040952,0.6912229797943885,0.81384126046049
107,0.0001,0.13600657379529515,0.8612753789231398,0.26195928115185685,0.7413499259702627,0.8477141565715687
108,0.0001,0.13602911473297682,0.8547133826135718,0.2574589390580247,0.7445038268210247,0.8497259637513919
109,0.0001,0.13650849266130416,0.8570852884782741,0.2727593235610946,0.7043873526386591,0.8238459651781198
110,0.0001,0.13123663930130786,0.8603766307323892,0.30838970234239005,0.6781254242500543,0.8039446145969618
111,0.0001,0.13062356107059073,0.8586431537823346,0.26158675509012813,0.7381836694947896,0.8470882496523068
112,0.0001,0.13287167935097804,0.8571042636148236,0.2210522348560938,0.7678586979864017,0.8659172711658799
113,0.0001,0.13106741646274192,0.8616526729399295,0.2148650024479967,0.773936113902307,0.8711098804091667
114,0.0001,0.13080181034862018,0.8597039647724745,0.22573787664494863,0.7584674783818732,0.8604103186867382
115,0.0001,0.1439229606604967,0.8451764041538913,0.20153034545057188,0.7971604270005004,0.8860178729036291
116,0.0001,0.1370816697351268,0.8484257693620355,0.19217918522474242,0.7968063447417253,0.8852624926040202
117,0.0001,0.1260794536744962,0.8658010441526683,0.20182050843306673,0.7903028503037224,0.8811471581708326
118,0.0001,0.13093994509001247,0.860888032942741,0.17973902082540155,0.8067158063569682,0.891612320990747
119,0.0001,0.12199216372654086,0.862975548214672,0.2095215946920519,0.7738084801080798,0.8704134270665088
120,0.0001,0.12104666019316579,0.8725231593414077,0.17018175779319392,0.8205901418040829,0.9001448758151239
121,0.0001,0.11471544462637823,0.8724512325856373,0.2875759490137178,0.7004783940047676,0.8192298583227341
122,0.0001,0.11806957173298617,0.8705609460722289,0.20878902416888293,0.7914763117009045,0.8795595064949809
123,0.0001,0.10919557719445619,0.8806321153096964,0.17327812604787873,0.816868750057942,0.8979833436061658
124,0.0001,0.11689216838996919,0.8739921684764502,0.19889674269086946,0.7898948469194108,0.881310502169735
125,0.0001,0.11432303781392145,0.8740854598725123,0.19361786302027664,0.7923686134189214,0.8824864855998261
126,0.0001,0.11259030208724444,0.8794383709655234,0.17259337329040697,0.8158373547347022,0.8969318322423286
127,0.0001,0.1102724403875773,0.8821810802492218,0.1758911357662542,0.8105551573383752,0.8940773932994813
128,0.0001,0.10278809101122324,0.8893440552014906,0.16380876157341934,0.8303247696293735,0.9059114830020987
129,0.0001,0.10059861441860433,0.891723148319729,0.2068926034177222,0.7879023760978073,0.8779819368238236
130,0.0001,0.11532504710017658,0.8738912318252662,0.19138118388449274,0.8152336173758,0.8958521032629363
131,0.0001,0.10650484544820472,0.8835842348424219,0.16202723870917066,0.8307954666598516,0.9065645742825705
132,0.0001,0.1031864272033582,0.8853645126981894,0.17611335799461458,0.818425435023836,0.8977814300019044
133,0.0001,0.11606468358000771,0.8714891314873912,0.22517065649352422,0.7678864996158307,0.8662511269207792
134,0.0001,0.11542593309136688,0.8714006234967246,0.18388576333115741,0.8097545777184982,0.8920452115214079
135,0.0001,0.10855892691455904,0.8844703605314239,0.19448581562051928,0.7846816297478876,0.8770443275965393
136,0.0001,0.1033977326311049,0.885524518384793,0.21975480880194564,0.7586197340808782,0.8598843600878899
137,0.0001,0.10183192264349734,0.8897339095611724,0.17030134875842226,0.8162692834163839,0.8967934565700536
138,0.0001,0.09023320088621045,0.9050938599025975,0.17939485264260593,0.8252109368332186,0.9011117662587788
139,0.0001,0.09166097018073817,0.9039057478179301,0.17114090543936908,0.8161218579438356,0.896151893792466
140,0.0001,0.09068661354115752,0.9015765216843679,0.19257138021350875,0.7950084882971961,0.8831625276439379
141,0.0001,0.0884890011588081,0.9027432027747885,0.2426904343008026,0.7575580062266257,0.8595266533596227
142,0.0001,0.09601743042957588,0.8940935496809558,0.20002348914863619,0.8019168147633706,0.886623930848662
143,0.0001,0.11180263177537528,0.871910631691202,0.2374451217976043,0.7561380152934172,0.8578952969022492
144,0.0001,0.10481395804491199,0.87920384937027,0.2482622336081373,0.7359542975705696,0.8441289948315505
145,0.0001,0.11336963092450236,0.8689247788395865,0.17239973251897145,0.8046218736053025,0.8895836548132644
146,0.0001,0.09912190653505873,0.8782957364111363,0.15972546251808725,0.8287704475165647,0.904545619199261
147,0.0001,0.08868006067197831,0.8974928807921811,0.17078356214655124,0.8207106511191211,0.8997999006456003
148,0.0001,0.10134048796579485,0.8877984841053749,0.20891644133300316,0.7814277389489207,0.875117825953967
149,0.0001,0.09036489649385702,0.8999533531219943,0.1789663465527015,0.8135724176033287,0.8948323054916878
150,0.0001,0.0953199932443314,0.8908623781931767,0.20261558060481297,0.7801538751572926,0.8736202567974705
151,0.0001,0.09061022762392389,0.9022387028726381,0.17180094353067196,0.8190925951784609,0.8988073371852475
152,0.0001,0.08371625388743448,0.907101235822611,0.19370271943933595,0.7860253177356268,0.8782660652828831
153,0.0001,0.09798999869676887,0.8905750714767416,0.3640609739757166,0.658454934356876,0.7911260202662449
154,0.0001,0.09881953663024746,0.88958853730388,0.2049009116684518,0.7821422016990855,0.8735823062588391
155,0.0001,0.09769839335416185,0.8876442281179708,0.18658891556466498,0.7856597864983124,0.8778434195794128
156,0.0001,0.10973613892422347,0.8800287489741205,0.23027998245343928,0.7580286179080444,0.8583512669926319
157,0.0001,0.10459478688044627,0.8841860753318801,0.20592576289564613,0.7607688136211318,0.8612465228478645
158,0.0001,0.08360779126648044,0.9047004674784234,0.1647620854096684,0.8170545026764526,0.8968216175305447
159,0.0001,0.08045732407052009,0.9071554105479391,0.19563042124112448,0.7778596571056182,0.8718823791102545
160,0.0001,0.0890021093311857,0.8993528522398976,0.16390199189990518,0.8214861127450818,0.9003125306181005
161,0.0001,0.08343182186611363,0.9030065686957414,0.19222221632556216,0.8024190704116482,0.885786679287583
162,0.0001,0.09890952608624443,0.893410531535914,0.19114714600448687,0.7952005253187432,0.8837255753399743
163,0.0001,0.09192722364038718,0.8968372032395225,0.19291738802339972,0.7970134000230106,0.8853358921898534
164,0.0001,0.08573376454535078,0.9029939808299042,0.17396586182398524,0.8100856119026365,0.893292472298352
165,0.0001,0.08538404760546371,0.9053126374213616,0.17238813499367334,0.8121503012591155,0.8937856063870793
166,0.0001,0.08686921403544848,0.902819177972024,0.16387264721277284,0.8276496494331416,0.9040269874160933
167,0.0001,0.08149748619218342,0.9077679485500505,0.16146352136038183,0.832313559334877,0.9068003915147158
168,0.0001,0.08483911916369298,0.9058457026053606,0.18009497188940282,0.7974468430222854,0.8858049055124376
169,0.0001,0.07826422362542543,0.9097214353906611,0.17126960985786546,0.8204664951860103,0.8984478637822838
170,0.0001,0.07510270007321092,0.9141534212046349,0.2075214742160425,0.7812178237198254,0.8746945490940187
171,0.0001,0.07976869634184681,0.9075563216361364,0.20440065049059022,0.7931991584364014,0.8826065615637828
172,0.0001,0.08139307418319046,0.9052005429455413,0.1923587221076818,0.7972553352895027,0.885661057841074
173,0.0001,0.09958079671029185,0.8912341498942504,0.20820246333998393,0.7770820764740034,0.8728978679860183
174,0.0001,0.08478127926832339,0.9033561373252642,0.164533736138809,0.8291627490979407,0.9036001008121737
175,0.0001,0.10364821699799084,0.8834911339791337,0.233915085715007,0.7513475894811591,0.8544202465173718
176,0.0001,0.09870626655269842,0.881835144446143,0.20269217959991315,0.7911628248815773,0.881568926537963
177,0.0001,0.09463744067022058,0.886546295373082,0.17867359870333013,0.8070728739490841,0.8911486466372741
178,0.0001,0.08849425766555989,0.8952093193195346,0.2066572361845311,0.7867766025623377,0.8777885022177225
179,0.0001,0.09049231186509132,0.892792732670819,0.2071354504280943,0.785603729846742,0.8761200721053116
180,0.0001,0.07884150108353036,0.9071490973746582,0.17101090068255015,0.8167802524640656,0.896198907724094
181,0.0001,0.07875354166646473,0.908586089641185,0.1692507464468964,0.8266939274876078,0.9031987016327799
182,0.0001,0.0766326189651841,0.9129125771134832,0.20280837564449,0.7847691533065002,0.8760200848716814
183,0.0001,0.07533078671234553,0.9106752950346005,0.160629757899579,0.8272097206544358,0.9035775273640373
184,0.0001,0.0758196125875731,0.9113220982158893,0.16819925097430624,0.8234426671823802,0.9005628192989769
185,0.0001,0.07456844043536265,0.9139392765148222,0.17566778310915318,0.8125471924736053,0.893210877058939
186,0.0001,0.07409572161611963,0.9154879719106532,0.17168583151528505,0.820903087961344,0.8982548131669581
187,0.0001,0.07892199049963326,0.9087189838221664,0.1719554245956545,0.8263672591095411,0.9018099945654569
188,0.0001,0.07489977086909481,0.9088933060203321,0.15859039515499176,0.8279698746684124,0.9047080882390749
189,0.0001,0.07802736356121595,0.9087331389526693,0.18394028534734153,0.793484017148542,0.8832025434871336
190,0.0001,0.07538193433744009,0.9124593671958395,0.16290067366468228,0.8247079487380515,0.9024129821932338
191,0.0001,0.07546396944366518,0.91337940037623,0.16301954834441829,0.8260171286823902,0.9035809479986767
192,0.0001,0.07921409680217993,0.9067858460625713,0.1685217585020918,0.8218017500194721,0.9000108856235598
193,0.0001,0.06703868893082024,0.9203774858949983,0.1711071535823791,0.8198481790254148,0.8989924926487277
194,0.0001,0.07592155082059689,0.9106179354779332,0.2237009521180052,0.7622899962179674,0.861954806267286
195,0.0001,0.08590288496896868,0.8988576450716455,0.17095810453581617,0.8192311169347999,0.8988689569310968
196,0.0001,0.07094474570428738,0.922256672958885,0.17259188474920706,0.8245579888420432,0.9019422630919304
197,0.0001,0.07211239141274671,0.9180413076284409,0.1698214908440908,0.827054719465531,0.9033443877736568
198,0.0001,0.06921391134135059,0.9179493063768205,0.1780955822971778,0.8221772937628862,0.8998488937008358
199,0.0001,0.07101382797614472,0.9191762630136517,0.1665200909705666,0.8157334124275615,0.8969689713313402
200,0.0001,0.0695535246832449,0.9187710772986416,0.15613863308255266,0.8362301694882908,0.9093304602219499
201,0.0001,0.0640969336887852,0.9228772425965225,0.1709807405505723,0.8213064942991276,0.8992601963481854
202,0.0001,0.0708775061686508,0.916336235277904,0.19476473973533973,0.795741301270193,0.8840444307199918
203,0.0001,0.07365112324230007,0.9150142590729966,0.1663027695887457,0.824323144784081,0.9011915188966075
204,0.0001,0.07188587080015511,0.9149049578221864,0.1818243385088153,0.816135444602732,0.8962701318377614
205,0.0001,0.06691713258624077,0.9220114487253642,0.15476168074258945,0.8375389751267474,0.9106205371635157
206,0.0001,0.0642877102020334,0.9244977483470245,0.17448225066186937,0.8163000886862292,0.8975968419350062
207,0.0001,0.06491079486784387,0.924427913504167,0.15669701702711059,0.8361121865975498,0.9096490410614538
208,0.0001,0.06716105396874615,0.9232171119592991,0.1713085948694043,0.816120846088182,0.8965482172693899
209,0.0001,0.06901383192324248,0.9175146927799013,0.16378114433065663,0.8209114454515816,0.8999360049987657
210,0.0001,0.06629018455010946,0.923857321174312,0.17169065591765614,0.813315822076542,0.89559778193022
211,0.0001,0.06404645545560805,0.9261079710397725,0.17288393805908964,0.8192904092813353,0.8974022911557408
212,0.0001,0.06649779907015503,0.924235169865239,0.14687910615428676,0.8428303688158157,0.9139235051688188
213,0.0001,0.06168175849025367,0.9260038405712866,0.1645692543285649,0.8264762357560946,0.9020881275148628
214,0.0001,0.06685528574419804,0.9238355709067249,0.19451858430373958,0.7954226197544808,0.8831540163482045
215,0.0001,0.07486777734316763,0.9092431931843369,0.1505207878545048,0.8403343362919857,0.9116412496298824
216,0.0001,0.06655657859366448,0.9209766011986846,0.1547849674413844,0.8366416090573333,0.9099246610844356
217,0.0001,0.06274459034693046,0.9259857262838105,0.154898445538389,0.8348018413732525,0.908042552169919
218,0.0001,0.060738740580492334,0.9266955130651258,0.1467785356732888,0.8423716860645483,0.9134424871634085
219,0.0001,0.0652992303376315,0.9270396936270026,0.23369648325734022,0.7379216757523671,0.8471570174731513
220,0.0001,0.06982932215342756,0.9211034648275485,0.1535683083461552,0.8352600187851561,0.90874182595982
221,0.0001,0.06135505944734714,0.9281104174015642,0.14931347311996832,0.8409143770264972,0.9126582764892205
222,0.0001,0.0599264749249474,0.9276865757946893,0.15387668521181355,0.830653170067088,0.9062732032564031
223,0.0001,0.05974355358325067,0.9324930499847454,0.15396015109812342,0.8341597818408513,0.9077192342741308
224,0.0001,0.06250031603897205,0.9258646879002793,0.1770037954173437,0.811719174335252,0.8937391182031558
225,0.0001,0.06011001704657664,0.9265358374282427,0.1669067603543522,0.8229369881153156,0.9008194078839761
226,0.0001,0.06200965554987798,0.9290531408903921,0.16304950131391122,0.8244985075000509,0.9015121681913156
227,0.0001,0.05977321006968373,0.9289156049889532,0.15391951690359815,0.8328542094931062,0.9072513734469988
228,0.0001,0.06317449287801492,0.9286178537612487,0.15220326712218726,0.8359978440632029,0.9093354946915061
229,0.0001,0.05930789205871644,0.9311337376945088,0.21626730263233185,0.7831647601972269,0.8745082166639915
230,0.0001,0.05902293867996482,0.9257899206891022,0.16070291387840985,0.8329059594035938,0.9071629707180688
231,0.0001,0.058989908851560996,0.9326372321248763,0.16298541154076412,0.8357998357782278,0.9088030891334891
232,0.0001,0.05756451122340609,0.9327283311790951,0.17236845498162556,0.8249266408596304,0.902219205420406
233,0.0001,0.0596200203919997,0.9299326557754063,0.17218939887314308,0.8186665998746511,0.8982933522562603
234,0.0001,0.061293326867897,0.9273248790494908,0.16050940558193175,0.8315835907846398,0.9071949720746973
235,0.0001,0.06170685522136141,0.9305013982877612,0.14701580450059923,0.844831842626621,0.9150170019005914
236,0.0001,0.06515373515545345,0.9227508447182091,0.16769963218186928,0.8287818174141173,0.9048277492326046
237,0.0001,0.05829617448273252,0.9308302449884852,0.16272127422375407,0.8283001142237064,0.9038379064326544
238,0.0001,0.05523144624760894,0.9332872040423131,0.14443871391013385,0.8485476252161732,0.9166240735914833
239,0.0001,0.06171516842040859,0.928755413473093,0.1606868215935017,0.8247064972133777,0.9026887432930016
240,0.0001,0.06002065716464011,0.929869398931932,0.14986918812117925,0.8404473391033156,0.9118484950295901
241,0.0001,0.056266604082994776,0.9321299989010504,0.1493009562051393,0.8415663314490847,0.9127219257301341
242,0.0001,0.056894304810977375,0.9346146017653234,0.15390080334694406,0.8394707085830139,0.9112661236462484
243,0.0001,0.05614246873826277,0.9334459277860573,0.14987381517402526,0.8382397152121105,0.9105044847707275
244,0.0001,0.05736196535776873,0.9335719140860317,0.1506425274944887,0.8384412464636759,0.9109057947262872
245,0.0001,0.05709621334662203,0.9325062609667966,0.14490216231443048,0.8435651684980514,0.9138557941627259
246,0.0001,0.05493918452106538,0.9352831534125904,0.15085575335878668,0.8385284095259898,0.9104036458961784
247,0.0001,0.05701598201374539,0.9327491041795641,0.16517170912366572,0.825575714961136,0.9025291577910383
248,0.0001,0.05861000490726018,0.9293142120666387,0.15379116375271867,0.8373812355346547,0.9096633016271155
249,0.0001,0.057650550344928365,0.9324619892197822,0.17149143781119247,0.8217779303946953,0.900033716329958
250,0.0001,0.0545099358700338,0.9354204256493323,0.16111300316283372,0.8332469526112302,0.9067853592600035
251,0.0001,0.053814268441962416,0.9381508309399275,0.1428246649542475,0.850139547593356,0.9179176923953298
252,0.0001,0.05665370473851923,0.9318096862041039,0.15939409485677394,0.8337770921210487,0.907406575183526
253,0.0001,0.055174653647375886,0.9362643460409523,0.15569066068505852,0.8358212136049272,0.9083959160436988
254,0.0001,0.053126643366012416,0.9354168022995774,0.16146845316014638,0.8358349025153017,0.908315809465131
255,0.0001,0.05111553153542221,0.939027450526394,0.15495436814257768,0.8382693143906622,0.9100696262923769
256,0.0001,0.05219015808867627,0.9385892217510453,0.14631412741614552,0.8441605230288561,0.9141958276979747
257,0.0001,0.05085716304964707,0.9386684961552603,0.1537146825131362,0.8397409411446968,0.9114674341471066
258,0.0001,0.04941975074957629,0.940534919477132,0.16188813521852338,0.8318463550046269,0.9059403318571174
259,0.0001,0.058480112340118066,0.9308178518990828,0.16370437433564566,0.8310657768195976,0.9056184032964748
260,0.0001,0.052781220708714154,0.9357155454614359,0.1680051099842157,0.8171463979145012,0.8978979582874227
261,0.0001,0.05344752448259807,0.9363130841076227,0.15338204413410125,0.8314844658719729,0.9061512834244857
262,0.0001,0.0514239101502739,0.9365779604686538,0.15012825686272566,0.8409267302798924,0.9122141772186968
263,0.0001,0.05130425107772233,0.9396136570778332,0.16848562942530082,0.8243590690458746,0.9017215983589232
264,0.0001,0.050311832398664755,0.9386093117553919,0.16785120061500286,0.825009103235274,0.9014012797066167
265,0.0001,0.05103679740282356,0.9395978549456548,0.16570280262125217,0.827573684392135,0.9035110254066377
266,0.0001,0.0531978078919356,0.9372668799761871,0.17260631664497098,0.8230821755722737,0.8998040577964542
267,0.0001,0.05233085094416728,0.9389324480494834,0.1743515333751353,0.8162861950018219,0.8965038173895377
268,0.0001,0.05148351766535493,0.9393770031768869,0.19728627413268982,0.7919897762953224,0.8810801164893864
269,0.0001,0.05693314548154346,0.9349862188220085,0.21706628290618338,0.7814569780427623,0.8749174328341951
